ID;ID_LANG;Active (0/1);Name;Default Category;Price tax excl.;Tax rules ID;Wholesale price;On sale (0/1);Reference #;Quantity;Short description;Description;Meta-title;Meta-keywords;Meta-description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order;Product creation date;Show price;Available online only;Condition;url_image;
"153";"1";"1";"Set Bumpers plate 150kg.";"61";"277310.924370";"53";"0.000000";"0";"PB150";"0";"";"";"";"";"";"set-bumpers-plate-150kg";"";"";"1";"2014-09-07 07:22:52";"1";"0";"new";"http://pesaschile.cl/2/img/p/5/6/2/562-thickbox_default.jpg";
"153";"1";"1";"Set Bumpers plate 150kg.";"61";"277310.924370";"53";"0.000000";"0";"PB150";"0";"";"";"";"";"";"set-bumpers-plate-150kg";"";"";"1";"2014-09-07 07:22:52";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/0/8/0/1080-thickbox_default.jpg";
"153";"3";"1";"Set Bumpers plate 150kg. (320 Lb)";"61";"277310.924370";"53";"0.000000";"0";"PB150";"0";"Set de discos bumper plate marca HWM
Discos Bumper Plate certificados con 9.000 caidas, especiales&nbsp;para utilizar en entrenamiento Funcional y levantamiento Olimpico Clasico.";"Set de discos bumper plate marca HWM&nbsp;certificada.INCLUYE:

2 Bumper Plate 5kg
2 Bumper Plate 10kg
2 Bumper Plate 15kg
2 Bumper Plate 20kg
2 Bumper Plate 25kg

Discos ol&iacute;mpicos de caucho para levantamiento Ol&iacute;mpico y entrenamiento funcional. Discos certificado con 9000 ca&iacute;das desde 1.5 metro de altura. Garant&iacute;a por 1 a&ntilde;o. Discos 100% caucho. Caucho virgen de la mejor calidad. Todos los discos pueden venir con un margen de error en su peso (5%).


";"";"";"";"set-bumpers-plate-150kg";"";"";"1";"2014-09-07 07:22:52";"1";"0";"new";"http://pesaschile.cl/2/img/p/5/6/2/562-thickbox_default.jpg";
"153";"3";"1";"Set Bumpers plate 150kg. (320 Lb)";"61";"277310.924370";"53";"0.000000";"0";"PB150";"0";"Set de discos bumper plate marca HWM
Discos Bumper Plate certificados con 9.000 caidas, especiales&nbsp;para utilizar en entrenamiento Funcional y levantamiento Olimpico Clasico.";"Set de discos bumper plate marca HWM&nbsp;certificada.INCLUYE:

2 Bumper Plate 5kg
2 Bumper Plate 10kg
2 Bumper Plate 15kg
2 Bumper Plate 20kg
2 Bumper Plate 25kg

Discos ol&iacute;mpicos de caucho para levantamiento Ol&iacute;mpico y entrenamiento funcional. Discos certificado con 9000 ca&iacute;das desde 1.5 metro de altura. Garant&iacute;a por 1 a&ntilde;o. Discos 100% caucho. Caucho virgen de la mejor calidad. Todos los discos pueden venir con un margen de error en su peso (5%).


";"";"";"";"set-bumpers-plate-150kg";"";"";"1";"2014-09-07 07:22:52";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/0/8/0/1080-thickbox_default.jpg";
"160";"1";"1";"Packs Olimpico";"46";"142848.739496";"53";"0.000000";"0";"PAB";"0";"";"";"";"";"";"packs-olimpico";"";"";"1";"2014-09-07 07:30:20";"1";"0";"new";"http://pesaschile.cl/2/img/p/6/5/0/650-thickbox_default.jpg";
"160";"3";"1";"Pack Acero Olímpico 107.5";"46";"142848.739496";"53";"0.000000";"0";"PAB";"0";"El pack incluye&nbsp;un total de 125kgaprox(barra mas discos)";"Barra olimpica mas 107.5kg en discos de acero olimpico, un total de 125.5kg
INCLUYE:

1 barra ol&iacute;mpica entre 16-18kg&nbsp;
&nbsp;Sistema Rotacion B&aacute;sica (sin rodamientos)
2 discos de 20kg
2 discos de 15kg
2 discos de 10kg
2 discos de 5kg
2 discos de 2,5kg
2 discos de 1,25kg
";"";"";"";"packs-olimpico";"";"";"1";"2014-09-07 07:30:20";"1";"0";"new";"http://pesaschile.cl/2/img/p/6/5/0/650-thickbox_default.jpg";
"161";"1";"1";"Packs Olimpico engomados";"46";"168058.823529";"53";"0.000000";"0";"PEB";"0";"";"";"";"";"";"packs-olimpico-engomados";"";"";"1";"2014-09-07 07:33:52";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/3/4/4/1344-thickbox_default.jpg";
"161";"3";"1";"Pack Olímpico Engomado con Barra";"46";"168058.823529";"53";"0.000000";"0";"PEB";"0";"Barra olimpica mas 107.5kg en discos de acero forrados en&nbsp;goma Promachine.";"Barra olimpica mas 107.5kg en discos de acero forrados en goma Promachineel pack incluye un total de 125.5kg en peso desglosado de la siguiente manera
INCLUYE:

Barra Ol&iacute;mpica de 16-18kg +&nbsp;seguros simples.
2 discos ol&iacute;mpicos engomados de&nbsp;Promachine 20kg&nbsp;
2 discos ol&iacute;mpicos engomados de&nbsp;Promachine&nbsp;15kg&nbsp;
2 discos ol&iacute;mpicos engomados de&nbsp;Promachine&nbsp;10kg&nbsp;
2 discos ol&iacute;mpicos engomados de&nbsp;Promachine&nbsp;5kg&nbsp;
2 discos ol&iacute;mpicos engomados de&nbsp;Promachine&nbsp;2,5kg&nbsp;
2 discos ol&iacute;mpicos engomados de Promachine&nbsp;1,25kg
";"";"";"";"packs-olimpico-engomados";"";"";"1";"2014-09-07 07:33:52";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/3/4/4/1344-thickbox_default.jpg";
"164";"1";"1";"Balón medicinal Iron Bull profesional 6kg";"2";"26042.016807";"53";"0.000000";"0";"BSB07";"0";"";"";"";"";"";"balon-medicinal-iron-bull-profesional-6kg";"";"";"1";"2014-09-18 11:35:44";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/6/1/1161-thickbox_default.jpg";
"164";"3";"1";"Balón Medicinal Sin Bote 7kg";"2";"26042.016807";"53";"0.000000";"0";"BSB07";"0";"Bal&oacute;n medicinal sin bote HWM.";"Doble costura reforzada.Textura envolvente suave de Poliuretano.Diametro: 32 cm. Aprox.Garant&iacute;a: 3 meses (Fallas de f&aacute;brica).
";"";"";"";"balon-medicinal-iron-bull-profesional-6kg";"";"";"1";"2014-09-18 11:35:44";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/6/1/1161-thickbox_default.jpg";
"166";"1";"1";"Balón medicinal Iron Bull profesional 10kg";"2";"28563.025210";"53";"0.000000";"0";"BSB10";"0";"";"";"";"";"";"balon-medicinal-iron-bull-profesional-10kg";"";"";"1";"2014-09-18 11:42:33";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/6/2/1162-thickbox_default.jpg";
"166";"3";"1";"Balón Medicinal Sin Bote 10kg";"2";"28563.025210";"53";"0.000000";"0";"BSB10";"0";"Bal&oacute;n medicinal sin bote HWM";"Doble costura reforzada.Textura envolvente suave de Poliuretano.Diametro: 32 cm. Aprox.Garant&iacute;a: 3 meses (Fallas de f&aacute;brica).";"";"";"";"balon-medicinal-iron-bull-profesional-10kg";"";"";"1";"2014-09-18 11:42:33";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/6/2/1162-thickbox_default.jpg";
"167";"1";"1";"Balón medicinal Iron Bull profesional 12kg";"139";"27722.689076";"53";"0.000000";"0";"BSB09";"0";"";"";"";"";"";"balon-medicinal-iron-bull-profesional-12kg";"";"";"1";"2014-09-18 11:48:11";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/6/3/1163-thickbox_default.jpg";
"167";"3";"1";"Balón Medicinal Sin Bote 9kg";"139";"27722.689076";"53";"0.000000";"0";"BSB09";"0";"Bal&oacute;n medicinal sin bote HWM";"Doble costura reforzada.Textura envolvente suave de Poliuretano.Diametro: 32 cm. Aprox.Garant&iacute;a: 3 meses (Fallas de f&aacute;brica).
&nbsp;";"";"";"";"balon-medicinal-iron-bull-profesional-12kg";"";"";"1";"2014-09-18 11:48:11";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/6/3/1163-thickbox_default.jpg";
"168";"1";"1";"Pesa Muñeca Tobillo 2,5kg(2 unidades)";"2";"8394.957983";"53";"0.000000";"0";"PM2.5";"0";"";"";"";"";"";"pesa-muneca-tobillo-25kg2-unidades";"";"";"1";"2014-09-18 12:12:52";"1";"0";"new";"http://pesaschile.cl/2/img/p/7/1/3/713-thickbox_default.jpg";
"168";"1";"1";"Pesa Muñeca Tobillo 2,5kg(2 unidades)";"2";"8394.957983";"53";"0.000000";"0";"PM2.5";"0";"";"";"";"";"";"pesa-muneca-tobillo-25kg2-unidades";"";"";"1";"2014-09-18 12:12:52";"1";"0";"new";"http://pesaschile.cl/2/img/p/7/1/4/714-thickbox_default.jpg";
"168";"3";"1";"Pesos Muñeca Tobillo 2,5kg(2 unidades)";"2";"8394.957983";"53";"0.000000";"0";"PM2.5";"0";"";"";"";"";"";"pesa-muneca-tobillo-25kg2-unidades";"";"";"1";"2014-09-18 12:12:52";"1";"0";"new";"http://pesaschile.cl/2/img/p/7/1/3/713-thickbox_default.jpg";
"168";"3";"1";"Pesos Muñeca Tobillo 2,5kg(2 unidades)";"2";"8394.957983";"53";"0.000000";"0";"PM2.5";"0";"";"";"";"";"";"pesa-muneca-tobillo-25kg2-unidades";"";"";"1";"2014-09-18 12:12:52";"1";"0";"new";"http://pesaschile.cl/2/img/p/7/1/4/714-thickbox_default.jpg";
"170";"1";"1";"Mancuerna 3.8 kg";"21";"26042.016807";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-38-kg";"";"";"1";"2014-09-23 17:02:38";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/1/1451-thickbox_default.jpg";
"170";"3";"1";"Mancuerna Barbell 21.8 kg";"21";"26042.016807";"53";"0.000000";"0";"";"0";"Mancuernas alta calidad.
Imagen referencial.";"&nbsp;

Incluye mancuerna cromada antideslizante de 1.8kg aprox.
Incluye 2 mariposas
Incluye 2 discos de 5kg marca&nbsp;Barbell
Incluye 2 discos de 2kg marca&nbsp;Barbell
Incluye 2 discos de 3kg marca&nbsp;Barbell

&nbsp;";"";"";"";"mancuerna-38-kg";"";"";"1";"2014-09-23 17:02:38";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/1/1451-thickbox_default.jpg";
"171";"1";"1";"Mancuerna 5.8 kg";"21";"8563.025210";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-58-kg";"";"";"1";"2014-09-23 17:04:39";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/2/1452-thickbox_default.jpg";
"171";"3";"1";"Mancuerna Barbell  5.8 kg";"21";"8563.025210";"53";"0.000000";"0";"";"0";"Mancuerna de alta calidad.
Imagen referencial.";"&nbsp;

Incluye mancuerna cromada antideslizante de 1.8kg aprox
Incluye 2 mariposas
Incluye 4 discos de 1kg marca Barbell
";"";"";"";"mancuerna-58-kg";"";"";"1";"2014-09-23 17:04:39";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/2/1452-thickbox_default.jpg";
"172";"1";"1";"Mancuerna 7.8 kg";"21";"10747.899160";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-78-kg";"";"";"1";"2014-09-23 17:06:16";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/3/1453-thickbox_default.jpg";
"172";"3";"1";"Mancuerna Barbell 7.8 kg";"21";"10747.899160";"53";"0.000000";"0";"";"0";"Mancuerna de alta calidad.
Imagen referencial";"&nbsp;

Incluye mancuerna cromada antideslizante de 1.8kg aprox
Incluye 2 mariposas
Incluye 2 discos de 1kg marca&nbsp;Barbell
Incluye 2 discos de 2kg marca Barbell
";"";"";"";"mancuerna-78-kg";"";"";"1";"2014-09-23 17:06:16";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/3/1453-thickbox_default.jpg";
"173";"1";"1";"Mancuerna 9.8 kg";"21";"12932.773109";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-98-kg";"";"";"1";"2014-09-23 17:09:31";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/4/1454-thickbox_default.jpg";
"173";"3";"1";"Mancuerna Barbell 9.8 kg";"21";"12932.773109";"53";"0.000000";"0";"";"0";"Mancuerna de alta calidad.
Imagen Referencial.";"
Incluye mancuerna cromada antideslizante de 1.8kg aprox.
Incluye 2 mariposas
Incluye 4 discos de 2kg marca&nbsp;Barbell
";"";"";"";"mancuerna-98-kg";"";"";"1";"2014-09-23 17:09:31";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/4/1454-thickbox_default.jpg";
"174";"1";"1";"Mancuerna 11.8 kg";"21";"15117.647059";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-118-kg";"";"";"1";"2014-09-23 17:10:43";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/5/1455-thickbox_default.jpg";
"174";"3";"1";"Mancuerna Barbell 11.8 kg";"21";"15117.647059";"53";"0.000000";"0";"";"0";"Mancuerna de alta calidad.
Imagen Referencial.";"
Incluye mancuerna cromada antideslizante de 1.8kg aprox
Incluye 2 mariposas
Incluye 2 discos de 2kg marca&nbsp;Barbell
Incluye 2 discos de 3kg marca&nbsp;Barbell
";"";"";"";"mancuerna-118-kg";"";"";"1";"2014-09-23 17:10:43";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/5/1455-thickbox_default.jpg";
"175";"1";"1";"Mancuerna 13.8 kg";"21";"17302.521008";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-138-kg";"";"";"1";"2014-09-23 17:12:08";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/6/1456-thickbox_default.jpg";
"175";"3";"1";"Mancuerna Barbell 13.8 kg";"21";"17302.521008";"53";"0.000000";"0";"";"0";"Mancuerna de alta Calidad.
Imagen Referencial.";"&nbsp;

Incluye mancuerna cromada antideslizante de 1.8kg aprox
Incluye 2 mariposas
Incluye 2 discos de 1kg marca&nbsp;Barbell
Incluye 2 discos de 2kg marca&nbsp;Barbell
Incluye 2 discos de 3kg marca&nbsp;Barbell

&nbsp;&nbsp;";"";"";"";"mancuerna-138-kg";"";"";"1";"2014-09-23 17:12:08";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/6/1456-thickbox_default.jpg";
"176";"1";"1";"Mancuerna 14.8 kg";"21";"19487.394958";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-148-kg";"";"";"1";"2014-09-23 17:13:25";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/9/1459-thickbox_default.jpg";
"176";"3";"1";"Mancuerna Barbell 15.8 kg";"21";"19487.394958";"53";"0.000000";"0";"";"0";"Mancuerna de alta calidad.
Imagen referencial.";"
Incluye mancuerna cromada antideslizante de 1.8kg aprox
Incluye 2 mariposas
Incluye 2 discos de 1kg marca&nbsp;Barbell
Incluye&nbsp;4 discos de 3kg marca&nbsp;Barbell
";"";"";"";"mancuerna-148-kg";"";"";"1";"2014-09-23 17:13:25";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/9/1459-thickbox_default.jpg";
"177";"1";"1";"Mancuerna 16.8 kg";"21";"21000.000000";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-168-kg";"";"";"1";"2014-09-23 17:15:03";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/8/1458-thickbox_default.jpg";
"177";"3";"1";"Mancuerna Barbell 16.8 kg";"21";"21000.000000";"53";"0.000000";"0";"";"0";"Mancuerna de alta calidad.
Imagen Referencial.";"&nbsp;

Incluye mancuerna cromada antideslizante de 1.8kg aprox
Incluye 2 mariposas
Incluye 2 discos de 2kg marca&nbsp;Barbell
Incluye 2 discos de 2.5kg marca&nbsp;Barbell
Incluye 2 discos de 3kg marca&nbsp;Barbell
";"";"";"";"mancuerna-168-kg";"";"";"1";"2014-09-23 17:15:03";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/4/5/8/1458-thickbox_default.jpg";
"178";"1";"1";"Mancuerna Mastodonte 4.3 kg";"21";"6294.117647";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-mastodonte-43-kg";"";"";"1";"2014-09-23 17:17:30";"1";"0";"new";"http://pesaschile.cl/2/img/p/2/6/8/268-thickbox_default.jpg";
"178";"1";"1";"Mancuerna Mastodonte 4.3 kg";"21";"6294.117647";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-mastodonte-43-kg";"";"";"1";"2014-09-23 17:17:30";"1";"0";"new";"http://pesaschile.cl/2/img/p/4/9/1/491-thickbox_default.jpg";
"178";"3";"1";"Mancuerna Mastodonte 4.3 kg";"21";"6294.117647";"53";"0.000000";"0";"";"0";"Los discos mastodontes son una aleacion nueva de caucho y acero";"Los discos mastodontes son una aleacion nueva de caucho y acero por lo cual su&nbsp;tama&ntilde;o&nbsp;es&nbsp;mayor&nbsp;que llos discos&nbsp;de acero.
&iquest;Cuales son "los pro y los contra"?Los Pro de los discos es el valor menor a los de acero.
Mientras tanto los contra es su exagerado volumen,&nbsp;ocupando mas espacio que los discos de acero en la mancuerna.
este producto incluye:- 1 mancuerna con sus mariposas- 2 discos de 1,25kg Mastodonte";"";"";"";"mancuerna-mastodonte-43-kg";"";"";"1";"2014-09-23 17:17:30";"1";"0";"new";"http://pesaschile.cl/2/img/p/2/6/8/268-thickbox_default.jpg";
"178";"3";"1";"Mancuerna Mastodonte 4.3 kg";"21";"6294.117647";"53";"0.000000";"0";"";"0";"Los discos mastodontes son una aleacion nueva de caucho y acero";"Los discos mastodontes son una aleacion nueva de caucho y acero por lo cual su&nbsp;tama&ntilde;o&nbsp;es&nbsp;mayor&nbsp;que llos discos&nbsp;de acero.
&iquest;Cuales son "los pro y los contra"?Los Pro de los discos es el valor menor a los de acero.
Mientras tanto los contra es su exagerado volumen,&nbsp;ocupando mas espacio que los discos de acero en la mancuerna.
este producto incluye:- 1 mancuerna con sus mariposas- 2 discos de 1,25kg Mastodonte";"";"";"";"mancuerna-mastodonte-43-kg";"";"";"1";"2014-09-23 17:17:30";"1";"0";"new";"http://pesaschile.cl/2/img/p/4/9/1/491-thickbox_default.jpg";
"179";"1";"1";"Mancuerna Mastodonte 6.8 kg";"21";"8394.957983";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-mastodonte-68-kg";"";"";"1";"2014-09-23 17:19:24";"1";"0";"new";"http://pesaschile.cl/2/img/p/2/6/9/269-thickbox_default.jpg";
"179";"1";"1";"Mancuerna Mastodonte 6.8 kg";"21";"8394.957983";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-mastodonte-68-kg";"";"";"1";"2014-09-23 17:19:24";"1";"0";"new";"http://pesaschile.cl/2/img/p/4/9/2/492-thickbox_default.jpg";
"179";"3";"1";"Mancuerna Mastodonte 6.8 kg";"21";"8394.957983";"53";"0.000000";"0";"";"0";"Los discos mastodontes son una aleacion nueva de caucho y acero";"Los discos mastodontes son una aleacion nueva de caucho y acero por lo cual su tama&ntilde;o&nbsp;es&nbsp;mayor que llos discos de acero.
&iquest;Cuales son "los pro y los contra"?Los Pro de los discos es el valor menor a los de acero.
Mientras tanto los contra es su exagerado volumen, ocupando mas espacio que los discos de acero en la mancuerna.
este producto incluye:- 1 mancuerna con sus mariposas- 4 discos de 1,25kg Mastodonte";"";"";"";"mancuerna-mastodonte-68-kg";"";"";"1";"2014-09-23 17:19:24";"1";"0";"new";"http://pesaschile.cl/2/img/p/2/6/9/269-thickbox_default.jpg";
"179";"3";"1";"Mancuerna Mastodonte 6.8 kg";"21";"8394.957983";"53";"0.000000";"0";"";"0";"Los discos mastodontes son una aleacion nueva de caucho y acero";"Los discos mastodontes son una aleacion nueva de caucho y acero por lo cual su tama&ntilde;o&nbsp;es&nbsp;mayor que llos discos de acero.
&iquest;Cuales son "los pro y los contra"?Los Pro de los discos es el valor menor a los de acero.
Mientras tanto los contra es su exagerado volumen, ocupando mas espacio que los discos de acero en la mancuerna.
este producto incluye:- 1 mancuerna con sus mariposas- 4 discos de 1,25kg Mastodonte";"";"";"";"mancuerna-mastodonte-68-kg";"";"";"1";"2014-09-23 17:19:24";"1";"0";"new";"http://pesaschile.cl/2/img/p/4/9/2/492-thickbox_default.jpg";
"180";"1";"1";"Mancuerna Mastodonte 9.3kg";"21";"10495.798319";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-mastodonte-93kg";"";"";"1";"2014-09-23 17:20:55";"1";"0";"new";"http://pesaschile.cl/2/img/p/2/7/0/270-thickbox_default.jpg";
"180";"1";"1";"Mancuerna Mastodonte 9.3kg";"21";"10495.798319";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-mastodonte-93kg";"";"";"1";"2014-09-23 17:20:55";"1";"0";"new";"http://pesaschile.cl/2/img/p/4/9/3/493-thickbox_default.jpg";
"180";"3";"1";"Mancuerna Mastodonte 9.3kg";"21";"10495.798319";"53";"0.000000";"0";"";"0";"Los discos mastodontes son una aleacion nueva de caucho y acero";"Los discos mastodontes son una aleacion nueva de caucho y acero por lo cual su&nbsp;tama&ntilde;o&nbsp;es&nbsp;mayor&nbsp;que llos discos&nbsp;de acero.
&iquest;Cuales son "los pro y los contra"?Los Pro de los discos es el valor menor a los de acero.
Mientras tanto los contra es su exagerado volumen,&nbsp;ocupando mas espacio que los discos de acero en la mancuerna.
este producto incluye:- 1 mancuerna con sus mariposas- 2 discos de 1,25kg Mastodontes- 2 discos de 2,5kg Mastodontes";"";"";"";"mancuerna-mastodonte-93kg";"";"";"1";"2014-09-23 17:20:55";"1";"0";"new";"http://pesaschile.cl/2/img/p/2/7/0/270-thickbox_default.jpg";
"180";"3";"1";"Mancuerna Mastodonte 9.3kg";"21";"10495.798319";"53";"0.000000";"0";"";"0";"Los discos mastodontes son una aleacion nueva de caucho y acero";"Los discos mastodontes son una aleacion nueva de caucho y acero por lo cual su&nbsp;tama&ntilde;o&nbsp;es&nbsp;mayor&nbsp;que llos discos&nbsp;de acero.
&iquest;Cuales son "los pro y los contra"?Los Pro de los discos es el valor menor a los de acero.
Mientras tanto los contra es su exagerado volumen,&nbsp;ocupando mas espacio que los discos de acero en la mancuerna.
este producto incluye:- 1 mancuerna con sus mariposas- 2 discos de 1,25kg Mastodontes- 2 discos de 2,5kg Mastodontes";"";"";"";"mancuerna-mastodonte-93kg";"";"";"1";"2014-09-23 17:20:55";"1";"0";"new";"http://pesaschile.cl/2/img/p/4/9/3/493-thickbox_default.jpg";
"181";"1";"1";"Mancuerna Mastodonte 11.8kg";"2";"12596.638656";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-mastodonte-118kg";"";"";"1";"2014-09-23 17:22:11";"1";"0";"new";"http://pesaschile.cl/2/img/p/2/7/1/271-thickbox_default.jpg";
"181";"1";"1";"Mancuerna Mastodonte 11.8kg";"2";"12596.638656";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-mastodonte-118kg";"";"";"1";"2014-09-23 17:22:11";"1";"0";"new";"http://pesaschile.cl/2/img/p/4/9/4/494-thickbox_default.jpg";
"181";"3";"1";"Mancuerna Mastodonte 11.8kg";"2";"12596.638656";"53";"0.000000";"0";"";"0";"Los discos mastodontes son una aleacion nueva de caucho y acero";"Los discos mastodontes son una aleacion nueva de caucho y acero por lo cual su&nbsp;tama&ntilde;o&nbsp;es&nbsp;mayor&nbsp;que llos discos&nbsp;de acero.
&iquest;Cuales son "los pro y los contra"?Los Pro de los discos es el valor menor a los de acero.
Mientras tanto los contra es su exagerado volumen,&nbsp;ocupando mas espacio que los discos de acero en la mancuerna.
este producto incluye:- 1 mancuerna con sus mariposas- 4 discos de 2,5kg Mastodontes";"";"";"";"mancuerna-mastodonte-118kg";"";"";"1";"2014-09-23 17:22:11";"1";"0";"new";"http://pesaschile.cl/2/img/p/2/7/1/271-thickbox_default.jpg";
"181";"3";"1";"Mancuerna Mastodonte 11.8kg";"2";"12596.638656";"53";"0.000000";"0";"";"0";"Los discos mastodontes son una aleacion nueva de caucho y acero";"Los discos mastodontes son una aleacion nueva de caucho y acero por lo cual su&nbsp;tama&ntilde;o&nbsp;es&nbsp;mayor&nbsp;que llos discos&nbsp;de acero.
&iquest;Cuales son "los pro y los contra"?Los Pro de los discos es el valor menor a los de acero.
Mientras tanto los contra es su exagerado volumen,&nbsp;ocupando mas espacio que los discos de acero en la mancuerna.
este producto incluye:- 1 mancuerna con sus mariposas- 4 discos de 2,5kg Mastodontes";"";"";"";"mancuerna-mastodonte-118kg";"";"";"1";"2014-09-23 17:22:11";"1";"0";"new";"http://pesaschile.cl/2/img/p/4/9/4/494-thickbox_default.jpg";
"182";"1";"1";"Mancuerna Mastodonte 14.3kg";"21";"14697.478992";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-mastodonte-143kg";"";"";"1";"2014-09-23 17:22:58";"1";"0";"new";"http://pesaschile.cl/2/img/p/2/7/2/272-thickbox_default.jpg";
"182";"1";"1";"Mancuerna Mastodonte 14.3kg";"21";"14697.478992";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-mastodonte-143kg";"";"";"1";"2014-09-23 17:22:58";"1";"0";"new";"http://pesaschile.cl/2/img/p/4/9/5/495-thickbox_default.jpg";
"182";"3";"1";"Mancuerna Mastodonte 14.3kg";"21";"14697.478992";"53";"0.000000";"0";"";"0";"Los discos mastodontes son una aleacion nueva de caucho y acero";"Los discos mastodontes son una aleacion nueva de caucho y acero por lo cual su&nbsp;tama&ntilde;o&nbsp;es&nbsp;mayor&nbsp;que llos discos&nbsp;de acero.
&iquest;Cuales son "los pro y los contra"?Los Pro de los discos es el valor menor a los de acero.
Mientras tanto los contra es su exagerado volumen,&nbsp;ocupando mas espacio que los discos de acero en la mancuerna.
este producto incluye:- 1 mancuerna con sus mariposas- 2 discos de 1,25kg Mastodontes- 4 discos de 2,5kg Mastodontes";"";"";"";"mancuerna-mastodonte-143kg";"";"";"1";"2014-09-23 17:22:58";"1";"0";"new";"http://pesaschile.cl/2/img/p/2/7/2/272-thickbox_default.jpg";
"182";"3";"1";"Mancuerna Mastodonte 14.3kg";"21";"14697.478992";"53";"0.000000";"0";"";"0";"Los discos mastodontes son una aleacion nueva de caucho y acero";"Los discos mastodontes son una aleacion nueva de caucho y acero por lo cual su&nbsp;tama&ntilde;o&nbsp;es&nbsp;mayor&nbsp;que llos discos&nbsp;de acero.
&iquest;Cuales son "los pro y los contra"?Los Pro de los discos es el valor menor a los de acero.
Mientras tanto los contra es su exagerado volumen,&nbsp;ocupando mas espacio que los discos de acero en la mancuerna.
este producto incluye:- 1 mancuerna con sus mariposas- 2 discos de 1,25kg Mastodontes- 4 discos de 2,5kg Mastodontes";"";"";"";"mancuerna-mastodonte-143kg";"";"";"1";"2014-09-23 17:22:58";"1";"0";"new";"http://pesaschile.cl/2/img/p/4/9/5/495-thickbox_default.jpg";
"183";"1";"1";"Mancuerna Mastodonte 16.8 kg";"21";"16798.319328";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-mastodonte-168-kg";"";"";"1";"2014-09-23 17:24:22";"1";"0";"new";"http://pesaschile.cl/2/img/p/2/7/3/273-thickbox_default.jpg";
"183";"1";"1";"Mancuerna Mastodonte 16.8 kg";"21";"16798.319328";"53";"0.000000";"0";"";"0";"";"";"";"";"";"mancuerna-mastodonte-168-kg";"";"";"1";"2014-09-23 17:24:22";"1";"0";"new";"http://pesaschile.cl/2/img/p/4/9/6/496-thickbox_default.jpg";
"183";"3";"1";"Mancuerna Mastodonte 16.8 kg";"21";"16798.319328";"53";"0.000000";"0";"";"0";"Los discos mastodontes son una aleacion nueva de caucho y acero";"Los discos mastodontes son una aleacion nueva de caucho y acero por lo cual su&nbsp;tama&ntilde;o&nbsp;es&nbsp;mayor&nbsp;que llos discos&nbsp;de acero.
&iquest;Cuales son "los pro y los contra"?Los Pro de los discos es el valor menor a los de acero.
Mientras tanto los contra es su exagerado volumen,&nbsp;ocupando mas espacio que los discos de acero en la mancuerna.
