"2";"375";"84"
"2";"379";"85"
"2";"380";"86"
"2";"381";"87"
"2";"382";"88"
"2";"383";"102"
"2";"386";"153"
"2";"387";"148"
"2";"388";"149"
"2";"389";"152"
"2";"390";"154"
"2";"391";"151"
"2";"397";"89"
"2";"399";"172"
"2";"402";"174"
"2";"403";"90"
"2";"408";"123"
"2";"411";"142"
"2";"412";"143"
"2";"413";"144"
"2";"414";"145"
"2";"417";"141"
"2";"418";"146"
"2";"427";"106"
"2";"430";"110"
"2";"433";"92"
"2";"439";"195"
"2";"444";"196"
"2";"446";"201"
"2";"447";"124"
"2";"448";"125"
"2";"453";"136"
"2";"454";"137"
"2";"455";"138"
"2";"456";"139"
"2";"481";"93"
"2";"483";"140"
"2";"503";"127"
"2";"504";"126"
"2";"505";"129"
"2";"506";"128"
"2";"509";"175"
"2";"515";"94"
"2";"518";"108"
"2";"524";"95"
"2";"529";"96"
"2";"530";"150"
"2";"536";"99"
"2";"543";"186"
"2";"544";"184"
"2";"545";"185"
"2";"555";"155"
"2";"556";"156"
"2";"557";"157"
"2";"558";"158"
"2";"559";"159"
"2";"560";"160"
"2";"562";"165"
"2";"564";"164"
"2";"566";"188"
"2";"570";"189"
"2";"572";"191"
"2";"598";"97"
"2";"600";"181"
"2";"601";"183"
"2";"614";"204"
"2";"615";"205"
"2";"616";"206"
"2";"617";"207"
"2";"618";"208"
"2";"619";"209"
"2";"620";"210"
"2";"621";"211"
"2";"622";"212"
"2";"623";"213"
"2";"624";"214"
"2";"626";"215"
"2";"627";"216"
"2";"628";"217"
"8";"60";"32"
"8";"61";"31"
"8";"150";"6"
"8";"253";"5"
"8";"263";"7"
"8";"265";"11"
"8";"266";"8"
"8";"269";"39"
"8";"271";"9"
"8";"286";"21"
"8";"290";"10"
"8";"291";"3"
"8";"292";"4"
"8";"295";"27"
"8";"311";"2"
"8";"321";"36"
"8";"323";"15"
"8";"324";"16"
"8";"325";"17"
"8";"326";"18"
"8";"343";"38"
"8";"372";"0"
"8";"373";"1"
"8";"374";"19"
"8";"430";"20"
"8";"434";"37"
"8";"439";"33"
"8";"444";"34"
"8";"446";"35"
"8";"447";"25"
"8";"448";"26"
"8";"449";"30"
"8";"488";"12"
"8";"528";"13"
"8";"531";"24"
"8";"532";"23"
"8";"533";"22"
"8";"537";"29"
"8";"546";"14"
"8";"564";"28"
"8";"612";"40"
"8";"717";"41"
"10";"151";"0"
"10";"164";"2"
"10";"166";"3"
"10";"283";"1"
"11";"26";"0"
"11";"33";"3"
"11";"34";"4"
"11";"35";"5"
"11";"38";"1"
"11";"168";"9"
"11";"233";"2"
"11";"543";"8"
"11";"544";"6"
"11";"545";"7"
"12";"43";"1"
"12";"347";"0"
"12";"487";"2"
"13";"51";"0"
"13";"54";"1"
"13";"57";"3"
"13";"58";"4"
"13";"60";"36"
"13";"61";"35"
"13";"65";"27"
"13";"88";"25"
"13";"117";"31"
"13";"150";"6"
"13";"235";"2"
"13";"240";"11"
"13";"250";"48"
"13";"254";"5"
"13";"263";"7"
"13";"264";"12"
"13";"269";"49"
"13";"271";"8"
"13";"272";"9"
"13";"274";"10"
"13";"321";"44"
"13";"343";"47"
"13";"372";"13"
"13";"374";"26"
"13";"395";"17"
"13";"434";"45"
"13";"436";"46"
"13";"439";"38"
"13";"444";"39"
"13";"446";"40"
"13";"447";"28"
"13";"448";"29"
"13";"449";"33"
"13";"520";"14"
"13";"525";"41"
"13";"537";"32"
"13";"538";"15"
"13";"539";"16"
"13";"551";"42"
"13";"552";"43"
"13";"553";"18"
"13";"563";"19"
"13";"564";"30"
"13";"565";"20"
"13";"567";"21"
"13";"568";"22"
"13";"569";"23"
"13";"570";"34"
"13";"571";"24"
"13";"599";"37"
"13";"609";"50"
"13";"629";"51"
"13";"706";"52"
"13";"707";"53"
"13";"710";"54"
"13";"716";"55"
"13";"717";"56"
"15";"103";"9"
"15";"104";"6"
"15";"105";"10"
"15";"106";"5"
"15";"108";"8"
"15";"109";"13"
"15";"110";"14"
"15";"111";"11"
"15";"113";"12"
"15";"114";"4"
"15";"115";"7"
"15";"159";"17"
"15";"185";"0"
"15";"186";"1"
"15";"187";"3"
"15";"188";"2"
"15";"210";"15"
"15";"211";"16"
"15";"329";"19"
"15";"330";"20"
"15";"332";"22"
"15";"333";"23"
"15";"334";"21"
"15";"433";"18"
"15";"525";"24"
"15";"727";"25"
"15";"728";"27"
"15";"729";"26"
"15";"730";"30"
"15";"731";"28"
"15";"732";"29"
"16";"32";"25"
"16";"88";"22"
"16";"119";"7"
"16";"124";"8"
"16";"234";"2"
"16";"247";"3"
"16";"248";"14"
"16";"249";"30"
"16";"250";"5"
"16";"251";"17"
"16";"269";"28"
"16";"270";"9"
"16";"296";"18"
"16";"302";"23"
"16";"303";"10"
"16";"304";"11"
"16";"305";"15"
"16";"306";"12"
"16";"307";"13"
"16";"308";"37"
"16";"335";"34"
"16";"338";"36"
"16";"339";"16"
"16";"342";"27"
"16";"343";"1"
"16";"344";"6"
"16";"345";"4"
"16";"371";"0"
"16";"481";"19"
"16";"488";"20"
"16";"538";"21"
"16";"552";"38"
"16";"562";"24"
"16";"566";"31"
"16";"570";"32"
"16";"572";"33"
"16";"599";"35"
"16";"600";"26"
"16";"601";"29"
"16";"609";"39"
"16";"708";"40"
"18";"92";"5"
"18";"93";"6"
"18";"94";"56"
"18";"95";"7"
"18";"96";"8"
"18";"97";"18"
"18";"98";"19"
"18";"99";"20"
"18";"100";"21"
"18";"101";"22"
"18";"102";"23"
"18";"153";"51"
"18";"196";"12"
"18";"197";"13"
"18";"198";"11"
"18";"199";"9"
"18";"200";"10"
"18";"231";"52"
"18";"285";"4"
"18";"309";"0"
"18";"411";"30"
"18";"412";"31"
"18";"413";"32"
"18";"414";"33"
"18";"417";"29"
"18";"418";"34"
"18";"428";"53"
"18";"452";"1"
"18";"453";"24"
"18";"454";"25"
"18";"455";"26"
"18";"456";"27"
"18";"459";"35"
"18";"460";"36"
"18";"461";"37"
"18";"462";"38"
"18";"463";"39"
"18";"464";"40"
"18";"465";"41"
"18";"466";"42"
"18";"467";"43"
"18";"468";"44"
"18";"469";"45"
"18";"480";"46"
"18";"483";"28"
"18";"503";"15"
"18";"504";"14"
"18";"505";"17"
"18";"506";"16"
"18";"507";"3"
"18";"508";"2"
"18";"523";"47"
"18";"550";"48"
"18";"551";"49"
"18";"552";"50"
"18";"613";"54"
"18";"629";"55"
"18";"718";"57"
"18";"719";"58"
"18";"720";"59"
"18";"721";"60"
"18";"722";"61"
"18";"723";"62"
"18";"724";"63"
"18";"725";"64"
"18";"726";"65"
"20";"63";"5"
"20";"65";"4"
"20";"272";"0"
"20";"275";"6"
"20";"327";"1"
"20";"363";"2"
"20";"364";"3"
"20";"449";"7"
"21";"144";"17"
"21";"145";"18"
"21";"146";"19"
"21";"148";"20"
"21";"170";"14"
"21";"171";"7"
"21";"172";"8"
"21";"173";"9"
"21";"174";"10"
"21";"175";"11"
"21";"176";"12"
"21";"177";"13"
"21";"178";"0"
"21";"179";"1"
"21";"180";"2"
"21";"181";"3"
"21";"182";"4"
"21";"183";"5"
"21";"184";"6"
"21";"225";"15"
"21";"519";"16"
"22";"190";"3"
"22";"191";"5"
"22";"192";"7"
"22";"193";"9"
"22";"194";"11"
"22";"195";"12"
"22";"267";"0"
"22";"288";"10"
"22";"298";"2"
"22";"299";"4"
"22";"300";"6"
"22";"301";"8"
"22";"314";"1"
"22";"328";"14"
"22";"375";"13"
"23";"153";"0"
"23";"196";"7"
"23";"197";"8"
"23";"198";"6"
"23";"199";"4"
"23";"200";"5"
"23";"231";"20"
"23";"293";"12"
"23";"313";"10"
"23";"378";"21"
"23";"383";"11"
"23";"428";"22"
"23";"452";"1"
"23";"490";"18"
"23";"503";"15"
"23";"504";"14"
"23";"505";"17"
"23";"506";"16"
"23";"507";"3"
"23";"508";"2"
"23";"518";"13"
"23";"523";"19"
"23";"536";"9"
"23";"609";"23"
"23";"733";"24"
"26";"87";"32"
"26";"90";"37"
"26";"92";"17"
"26";"93";"18"
"26";"94";"82"
"26";"95";"19"
"26";"96";"20"
"26";"97";"42"
"26";"98";"43"
"26";"99";"44"
"26";"100";"45"
"26";"101";"46"
"26";"102";"47"
"26";"152";"2"
"26";"153";"3"
"26";"160";"1"
"26";"161";"8"
"26";"196";"24"
"26";"197";"25"
"26";"198";"23"
"26";"199";"21"
"26";"200";"22"
"26";"212";"0"
"26";"213";"33"
"26";"229";"4"
"26";"231";"5"
"26";"241";"6"
"26";"242";"7"
"26";"259";"31"
"26";"276";"60"
"26";"285";"16"
"26";"293";"35"
"26";"295";"59"
"26";"309";"9"
"26";"313";"28"
"26";"316";"30"
"26";"337";"14"
"26";"378";"79"
"26";"379";"10"
"26";"380";"11"
"26";"381";"12"
"26";"382";"13"
"26";"383";"29"
"26";"411";"54"
"26";"412";"55"
"26";"413";"56"
"26";"414";"57"
"26";"417";"53"
"26";"418";"58"
"26";"427";"34"
"26";"428";"61"
"26";"431";"62"
"26";"453";"48"
"26";"454";"49"
"26";"455";"50"
"26";"456";"51"
"26";"459";"63"
"26";"460";"64"
"26";"461";"65"
"26";"462";"66"
"26";"463";"67"
"26";"464";"68"
"26";"465";"69"
"26";"466";"70"
"26";"467";"71"
"26";"468";"72"
"26";"469";"73"
"26";"480";"74"
"26";"483";"52"
"26";"503";"39"
"26";"504";"38"
"26";"505";"41"
"26";"506";"40"
"26";"507";"75"
"26";"508";"76"
"26";"518";"36"
"26";"523";"15"
"26";"536";"27"
"26";"550";"26"
"26";"551";"77"
"26";"552";"78"
"26";"613";"80"
"26";"629";"81"
"26";"718";"83"
"26";"719";"84"
"26";"720";"85"
"26";"721";"86"
"26";"722";"87"
"26";"723";"88"
"26";"724";"89"
"26";"725";"90"
"26";"726";"91"
"26";"733";"92"
"31";"87";"9"
"31";"90";"14"
"31";"212";"1"
"31";"213";"10"
"31";"229";"0"
"31";"259";"8"
"31";"293";"12"
"31";"313";"5"
"31";"316";"7"
"31";"383";"6"
"31";"427";"11"
"31";"428";"19"
"31";"517";"2"
"31";"518";"13"
"31";"523";"15"
"31";"535";"3"
"31";"536";"4"
"31";"550";"16"
"31";"551";"17"
"31";"552";"18"
"31";"629";"20"
"31";"724";"21"
"31";"725";"22"
"31";"726";"23"
"31";"733";"24"
"32";"67";"48"
"32";"68";"49"
"32";"69";"50"
"32";"70";"51"
"32";"71";"52"
"32";"73";"1"
"32";"74";"2"
"32";"75";"3"
"32";"76";"4"
"32";"77";"5"
"32";"78";"6"
"32";"83";"8"
"32";"84";"7"
"32";"85";"9"
"32";"87";"42"
"32";"90";"47"
"32";"92";"27"
"32";"93";"28"
"32";"94";"25"
"32";"95";"29"
"32";"96";"30"
"32";"97";"57"
"32";"98";"58"
"32";"99";"59"
"32";"100";"60"
"32";"101";"61"
"32";"102";"62"
"32";"125";"0"
"32";"144";"89"
"32";"145";"90"
"32";"146";"91"
"32";"148";"92"
"32";"152";"10"
"32";"153";"11"
"32";"168";"96"
"32";"191";"16"
"32";"196";"34"
"32";"197";"35"
"32";"198";"33"
"32";"199";"31"
"32";"200";"32"
"32";"213";"43"
"32";"221";"74"
"32";"231";"12"
"32";"232";"13"
"32";"242";"14"
"32";"243";"15"
"32";"259";"41"
"32";"285";"26"
"32";"293";"45"
"32";"300";"17"
"32";"310";"18"
"32";"313";"38"
"32";"316";"40"
"32";"320";"19"
"32";"379";"20"
"32";"380";"21"
"32";"381";"22"
"32";"382";"23"
"32";"383";"39"
"32";"386";"80"
"32";"387";"75"
"32";"388";"76"
"32";"389";"79"
"32";"390";"81"
"32";"391";"78"
"32";"411";"69"
"32";"412";"70"
"32";"413";"71"
"32";"414";"72"
"32";"417";"68"
"32";"418";"73"
"32";"427";"44"
"32";"453";"63"
"32";"454";"64"
"32";"455";"65"
"32";"456";"66"
"32";"457";"99"
"32";"483";"67"
"32";"503";"54"
"32";"504";"53"
"32";"505";"56"
"32";"506";"55"
"32";"518";"46"
"32";"526";"24"
"32";"530";"77"
"32";"536";"37"
"32";"542";"88"
"32";"543";"95"
"32";"544";"93"
"32";"545";"94"
"32";"551";"36"
"32";"555";"82"
"32";"556";"83"
"32";"557";"84"
"32";"558";"85"
"32";"559";"86"
"32";"560";"87"
"32";"612";"97"
"32";"629";"98"
"32";"718";"100"
"32";"719";"101"
"32";"720";"102"
"32";"721";"103"
"32";"722";"104"
"32";"723";"105"
"32";"724";"106"
"32";"725";"107"
"32";"726";"108"
"32";"733";"109"
"33";"48";"63"
"33";"51";"3"
"33";"60";"85"
"33";"61";"84"
"33";"63";"54"
"33";"65";"53"
"33";"129";"101"
"33";"133";"41"
"33";"151";"0"
"33";"153";"2"
"33";"164";"57"
"33";"166";"58"
"33";"187";"16"
"33";"196";"39"
"33";"197";"40"
"33";"198";"38"
"33";"199";"36"
"33";"200";"37"
"33";"202";"28"
"33";"206";"72"
"33";"229";"1"
"33";"231";"13"
"33";"235";"4"
"33";"236";"5"
"33";"241";"35"
"33";"247";"6"
"33";"250";"25"
"33";"263";"7"
"33";"264";"8"
"33";"269";"83"
"33";"270";"9"
"33";"271";"10"
"33";"272";"11"
"33";"274";"12"
"33";"275";"55"
"33";"283";"56"
"33";"286";"59"
"33";"293";"50"
"33";"294";"65"
"33";"303";"22"
"33";"313";"47"
"33";"316";"49"
"33";"317";"90"
"33";"318";"88"
"33";"319";"89"
"33";"321";"95"
"33";"323";"42"
"33";"324";"43"
"33";"325";"44"
"33";"326";"45"
"33";"327";"14"
"33";"328";"15"
"33";"329";"76"
"33";"330";"77"
"33";"332";"79"
"33";"333";"80"
"33";"334";"78"
"33";"343";"17"
"33";"344";"23"
"33";"345";"24"
"33";"348";"73"
"33";"363";"18"
"33";"364";"19"
"33";"371";"20"
"33";"373";"21"
"33";"378";"26"
"33";"382";"27"
"33";"383";"48"
"33";"397";"29"
"33";"408";"64"
"33";"428";"30"
"33";"430";"52"
"33";"434";"97"
"33";"435";"98"
"33";"436";"31"
"33";"439";"86"
"33";"444";"87"
"33";"447";"66"
"33";"448";"67"
"33";"449";"81"
"33";"450";"32"
"33";"490";"91"
"33";"503";"69"
"33";"504";"68"
"33";"505";"71"
"33";"506";"70"
"33";"507";"92"
"33";"508";"93"
"33";"517";"33"
"33";"518";"51"
"33";"523";"34"
"33";"525";"94"
"33";"531";"62"
"33";"532";"61"
"33";"533";"60"
"33";"536";"46"
"33";"562";"75"
"33";"564";"74"
"33";"565";"96"
"33";"600";"82"
"33";"609";"100"
"33";"612";"99"
"33";"704";"102"
"33";"705";"103"
"33";"706";"104"
"33";"707";"105"
"33";"717";"106"
"33";"733";"107"
"34";"32";"68"
"34";"88";"62"
"34";"117";"67"
"34";"119";"2"
"34";"124";"33"
"34";"150";"12"
"34";"234";"8"
"34";"235";"0"
"34";"240";"1"
"34";"242";"3"
"34";"247";"4"
"34";"248";"5"
"34";"249";"74"
"34";"250";"6"
"34";"251";"7"
"34";"253";"9"
"34";"254";"10"
"34";"256";"11"
"34";"264";"13"
"34";"265";"14"
"34";"266";"15"
"34";"269";"72"
"34";"270";"16"
"34";"271";"17"
"34";"272";"18"
"34";"274";"19"
"34";"276";"20"
"34";"282";"21"
"34";"284";"85"
"34";"289";"22"
"34";"290";"23"
"34";"292";"24"
"34";"296";"25"
"34";"297";"86"
"34";"302";"64"
"34";"303";"26"
"34";"304";"27"
"34";"305";"28"
"34";"306";"29"
"34";"307";"30"
"34";"308";"84"
"34";"310";"31"
"34";"311";"32"
"34";"321";"89"
"34";"335";"78"
"34";"337";"34"
"34";"338";"82"
"34";"339";"35"
"34";"340";"58"
"34";"342";"71"
"34";"343";"36"
"34";"344";"37"
"34";"345";"38"
"34";"368";"59"
"34";"370";"41"
"34";"371";"39"
"34";"372";"40"
"34";"373";"42"
"34";"374";"63"
"34";"385";"87"
"34";"395";"43"
"34";"400";"61"
"34";"428";"44"
"34";"434";"90"
"34";"435";"45"
"34";"436";"46"
"34";"437";"47"
"34";"439";"80"
"34";"444";"81"
"34";"446";"83"
"34";"449";"69"
"34";"450";"48"
"34";"451";"49"
"34";"481";"50"
"34";"525";"88"
"34";"526";"51"
"34";"549";"60"
"34";"562";"66"
"34";"563";"52"
"34";"564";"65"
"34";"565";"53"
"34";"566";"75"
"34";"567";"54"
"34";"568";"55"
"34";"569";"56"
"34";"570";"76"
"34";"571";"57"
"34";"572";"77"
"34";"599";"79"
"34";"600";"70"
"34";"601";"73"
"34";"609";"92"
"34";"612";"91"
"34";"629";"93"
"34";"697";"96"
"34";"699";"94"
"34";"703";"95"
"34";"704";"97"
"34";"705";"98"
"34";"706";"99"
"34";"707";"100"
"34";"708";"102"
"34";"710";"103"
"34";"715";"101"
"34";"716";"104"
"35";"18";"42"
"35";"48";"34"
"35";"51";"10"
"35";"61";"45"
"35";"65";"31"
"35";"128";"30"
"35";"130";"7"
"35";"132";"8"
"35";"134";"5"
"35";"135";"2"
"35";"136";"38"
"35";"142";"3"
"35";"147";"46"
"35";"149";"9"
"35";"150";"4"
"35";"151";"57"
"35";"153";"56"
"35";"202";"0"
"35";"203";"6"
"35";"205";"39"
"35";"206";"40"
"35";"231";"58"
"35";"235";"11"
"35";"236";"12"
"35";"250";"65"
"35";"256";"59"
"35";"269";"66"
"35";"272";"13"
"35";"284";"47"
"35";"286";"32"
"35";"294";"36"
"35";"322";"1"
"35";"323";"25"
"35";"324";"26"
"35";"325";"27"
"35";"326";"28"
"35";"343";"64"
"35";"348";"41"
"35";"352";"14"
"35";"353";"15"
"35";"354";"16"
"35";"363";"17"
"35";"364";"18"
"35";"378";"60"
"35";"393";"19"
"35";"408";"35"
"35";"430";"29"
"35";"434";"62"
"35";"435";"67"
"35";"436";"63"
"35";"448";"37"
"35";"449";"44"
"35";"450";"20"
"35";"457";"48"
"35";"458";"49"
"35";"480";"50"
"35";"507";"51"
"35";"508";"52"
"35";"516";"22"
"35";"517";"21"
"35";"523";"53"
"35";"525";"54"
"35";"531";"33"
"35";"538";"23"
"35";"539";"24"
"35";"550";"55"
"35";"564";"43"
"35";"565";"61"
"35";"612";"68"
"35";"613";"69"
"35";"629";"70"
"35";"697";"73"
"35";"699";"71"
"35";"703";"72"
"35";"705";"74"
"35";"706";"75"
"35";"707";"76"
"35";"718";"77"
"35";"720";"78"
"35";"721";"79"
"35";"722";"80"
"35";"723";"81"
"35";"727";"82"
"35";"728";"84"
"35";"729";"83"
"35";"730";"87"
"35";"731";"85"
"35";"732";"86"
"35";"734";"88"
"37";"67";"15"
"37";"68";"16"
"37";"69";"17"
"37";"70";"18"
"37";"71";"19"
"37";"73";"1"
"37";"74";"2"
"37";"75";"3"
"37";"76";"4"
"37";"77";"5"
"37";"78";"6"
"37";"83";"8"
"37";"84";"7"
"37";"85";"9"
"37";"125";"0"
"37";"221";"21"
"37";"226";"10"
"37";"232";"11"
"37";"237";"12"
"37";"242";"13"
"37";"256";"37"
"37";"386";"27"
"37";"387";"22"
"37";"388";"23"
"37";"389";"26"
"37";"390";"28"
"37";"391";"25"
"37";"457";"34"
"37";"458";"35"
"37";"520";"36"
"37";"528";"14"
"37";"530";"24"
"37";"554";"38"
"37";"555";"20"
"37";"556";"29"
"37";"557";"30"
"37";"558";"31"
"37";"559";"32"
"37";"560";"33"
"37";"734";"39"
"38";"226";"0"
"38";"237";"1"
"38";"256";"10"
"38";"385";"7"
"38";"457";"8"
"38";"458";"9"
"38";"484";"2"
"38";"485";"3"
"38";"486";"4"
"38";"519";"5"
"38";"520";"6"
"38";"561";"11"
"38";"734";"12"
"39";"73";"5"
"39";"74";"6"
"39";"75";"7"
"39";"76";"8"
"39";"77";"9"
"39";"78";"10"
"39";"83";"1"
"39";"84";"0"
"39";"85";"2"
"39";"125";"4"
"39";"221";"12"
"39";"232";"3"
"39";"256";"25"
"39";"386";"18"
"39";"387";"13"
"39";"388";"14"
"39";"389";"17"
"39";"390";"19"
"39";"391";"16"
"39";"530";"15"
"39";"555";"11"
"39";"556";"20"
"39";"557";"21"
"39";"558";"22"
"39";"559";"23"
"39";"560";"24"
"39";"561";"26"
"40";"67";"1"
"40";"68";"2"
"40";"69";"3"
"40";"70";"4"
"40";"71";"5"
"40";"256";"6"
"40";"528";"0"
"40";"554";"7"
"41";"18";"7"
"41";"242";"0"
"41";"312";"9"
"41";"432";"10"
"41";"531";"3"
"41";"532";"2"
"41";"533";"1"
"41";"537";"8"
"41";"540";"6"
"41";"541";"5"
"41";"542";"4"
"41";"630";"11"
"42";"48";"29"
"42";"51";"0"
"42";"60";"40"
"42";"61";"39"
"42";"133";"19"
"42";"202";"14"
"42";"206";"34"
"42";"235";"1"
"42";"236";"11"
"42";"243";"2"
"42";"253";"3"
"42";"263";"7"
"42";"264";"13"
"42";"265";"12"
"42";"266";"4"
"42";"271";"5"
"42";"274";"6"
"42";"286";"25"
"42";"294";"31"
"42";"320";"8"
"42";"321";"9"
"42";"323";"20"
"42";"324";"21"
"42";"325";"22"
"42";"326";"23"
"42";"327";"10"
"42";"343";"47"
"42";"348";"35"
"42";"378";"43"
"42";"408";"30"
"42";"428";"44"
"42";"430";"24"
"42";"434";"45"
"42";"435";"48"
"42";"436";"46"
"42";"438";"15"
"42";"439";"41"
"42";"444";"42"
"42";"445";"16"
"42";"447";"32"
"42";"448";"33"
"42";"449";"38"
"42";"487";"17"
"42";"531";"28"
"42";"532";"27"
"42";"533";"26"
"42";"553";"18"
"42";"562";"37"
"42";"564";"36"
"42";"612";"49"
"42";"630";"50"
"42";"704";"51"
"42";"705";"52"
"42";"706";"53"
"42";"707";"54"
"42";"717";"55"
"43";"152";"0"
"43";"153";"2"
"43";"160";"1"
"43";"161";"4"
"43";"231";"3"
"43";"297";"5"
"43";"309";"6"
"43";"379";"7"
"43";"380";"8"
"43";"381";"9"
"43";"382";"10"
"43";"428";"16"
"43";"431";"11"
"43";"452";"12"
"43";"459";"17"
"43";"460";"18"
"43";"461";"19"
"43";"462";"20"
"43";"463";"21"
"43";"464";"22"
"43";"465";"23"
"43";"466";"24"
"43";"467";"25"
"43";"468";"26"
"43";"469";"27"
"43";"480";"28"
"43";"507";"14"
"43";"508";"13"
"43";"523";"29"
"43";"550";"15"
"43";"551";"30"
"43";"552";"31"
"43";"613";"32"
"43";"629";"33"
"43";"724";"34"
"43";"725";"35"
"43";"726";"36"
"44";"282";"0"
"44";"340";"1"
"44";"368";"6"
"44";"436";"2"
"44";"437";"3"
"44";"451";"5"
"44";"549";"4"
"44";"704";"7"
"44";"705";"8"
"44";"706";"9"
"44";"707";"10"
"46";"151";"9"
"46";"152";"8"
"46";"153";"12"
"46";"159";"22"
"46";"160";"24"
"46";"161";"17"
"46";"226";"4"
"46";"231";"19"
"46";"237";"11"
"46";"241";"37"
"46";"256";"3"
"46";"267";"20"
"46";"276";"14"
"46";"284";"16"
"46";"297";"13"
"46";"309";"45"
"46";"310";"15"
"46";"314";"21"
"46";"321";"10"
"46";"327";"18"
"46";"337";"27"
"46";"346";"25"
"46";"349";"2"
"46";"352";"6"
"46";"353";"5"
"46";"354";"7"
"46";"370";"23"
"46";"378";"0"
"46";"379";"26"
"46";"380";"28"
"46";"381";"1"
"46";"382";"29"
"46";"385";"46"
"46";"428";"31"
"46";"431";"30"
"46";"434";"32"
"46";"449";"44"
"46";"457";"47"
"46";"458";"48"
"46";"459";"49"
"46";"460";"50"
"46";"461";"51"
"46";"462";"52"
"46";"463";"53"
"46";"464";"54"
"46";"465";"55"
"46";"466";"56"
"46";"467";"57"
"46";"468";"58"
"46";"469";"59"
"46";"480";"60"
"46";"484";"33"
"46";"485";"34"
"46";"486";"35"
"46";"507";"61"
"46";"508";"62"
"46";"520";"39"
"46";"523";"36"
"46";"525";"63"
"46";"526";"38"
"46";"550";"40"
"46";"551";"41"
"46";"552";"42"
"46";"561";"43"
"46";"609";"65"
"46";"612";"64"
"46";"613";"66"
"46";"629";"67"
"46";"724";"69"
"46";"725";"68"
"46";"726";"70"
"46";"734";"71"
"47";"243";"0"
"47";"317";"5"
"47";"318";"3"
"47";"319";"4"
"47";"320";"1"
"47";"321";"2"
"48";"33";"7"
"48";"34";"2"
"48";"35";"6"
"48";"57";"4"
"48";"63";"19"
"48";"65";"18"
"48";"233";"3"
"48";"234";"5"
"48";"243";"8"
"48";"263";"0"
"48";"264";"1"
"48";"269";"23"
"48";"275";"20"
"48";"320";"9"
"48";"321";"10"
"48";"343";"22"
"48";"349";"11"
"48";"351";"12"
"48";"374";"16"
"48";"397";"13"
"48";"430";"17"
"48";"438";"14"
"48";"445";"15"
"48";"565";"21"
"48";"609";"25"
"48";"612";"24"
"49";"57";"0"
"49";"234";"1"
"49";"263";"2"
"49";"264";"3"
"49";"269";"9"
"49";"343";"8"
"49";"374";"5"
"49";"430";"6"
"49";"445";"4"
"49";"565";"7"
"50";"63";"0"
"50";"275";"1"
"51";"33";"3"
"51";"34";"2"
"51";"35";"0"
"51";"233";"1"
"52";"128";"3"
"52";"134";"0"
"52";"142";"1"
"52";"322";"2"
"53";"136";"0"
